PC1.SP,PC1.PV,PC1.OP,FC3.SP,FC3.PV,FC3.OP,TI1.PV,TI2.PV,LC1.SP,LC1.PV,LC1.OP,FI1.PV,FC1.SP,FC1.PV,FC1.OP,FC2.SP,FC2.PV,FC2.OP,PI1.PV,FC4.SP,FC4.PV,FC4.OP,TI5.PV,TI4.PV,TC1.SP,TC1.PV,TC1.OP,FC6.SP,FC6.PV,FC6.OP,TI6.PV,PC2.SP,PC2.PV,PC2.OP,LC3.SP,LC3.PV,LC3.OP,FI2.PV,FC5.SP,FC5.PV,FC5.OP,FI5.PV,TI3.PV,LC2.SP,LC2.PV,LC2.OP,FC8.SP,FC8.PV,FC8.OP,FI4.PV,TC2.SP,TC2.PV,TC2.OP,TI8.PV,TI7.PV,PI2.PV,FI3.PV,FC7.SP,FC7.PV,FC7.OP,Sample Time (seconds)
3.7501,3.739,57,6002.1,5981.8,24.229,82.67,62.746,54,53.983,50.486,28.825,8.146,8.0621,13.615,2.2161,2.3093,22.375,31.613,13.3997,13.522,14.149,89.622,95.58,105.791,105.524,24.42,1900.1,1912.3,39.542,117.036,7.6,7.5183,44.5,42,42.417,62.5,14.812,4.644,4.5829,47.056,9.829,28.908,42.998,42.804,6.3056,0.81456,0.82457,4.8194,2.5287,63.294,63.481,11.921,88.871,91.36,1.58837,1.9061,675,679.48,59.583,20
3.7501,3.7835,56.556,5963.9,5986,24.056,82.67,62.746,54,54.167,49.903,28.883,8.0865,8.0423,13.917,2.2055,2.301,21.722,31.64,13.3997,13.486,14.139,89.622,95.538,105.791,105.481,24.509,1895,1899.2,39.719,117.036,7.6,7.5489,45,42,42.368,62.361,14.51,4.6531,4.5888,47.389,9.9914,28.877,42.998,42.682,6.0278,0.81444,0.82257,4.6597,2.5293,63.294,63.481,11.91,88.871,91.36,1.60088,1.8686,675,672.47,59.719,20
3.7501,3.7724,56.639,5971,5984.2,24.097,82.62,62.746,54,54.177,49.903,31.139,8.0865,8.0479,14.115,2.2088,2.2844,21.264,31.64,13.3997,13.3123,14.299,89.622,95.496,105.791,105.481,24.513,1854.1,1871.1,39.368,117.13,7.6,7.5961,45.889,42,41.927,61.25,15.171,4.6531,4.5829,47.778,10.3322,28.877,42.998,42.835,6.3611,0.81419,0.8205,4.5451,2.531,63.294,63.481,11.899,88.912,91.4,1.57898,1.8895,675,676.77,59.653,20
3.7501,3.7668,56.694,5975.8,5996.7,24.063,82.62,62.746,54,54.115,50.069,26.586,8.1035,8.0423,14.75,2.2075,2.2788,20.792,31.668,13.3997,13.482,14.181,89.622,95.496,105.791,105.481,24.517,1864.3,1852.7,39.816,117.13,7.6,7.6045,46,42,41.99,61.389,15.162,4.6538,4.6176,47.278,9.3369,28.877,42.998,42.842,6.3611,0.81119,0.81844,4.3854,2.5309,63.294,63.528,11.729,88.912,91.36,1.5696,1.8752,675,674.82,59.688,20
3.7501,3.7696,56.667,5973.4,5981.8,24.111,82.62,62.746,54,53.855,50.819,31.839,8.1799,8.0511,15.306,2.2088,2.2646,20.444,31.696,13.3997,13.435,14.181,89.622,95.496,105.791,105.481,24.521,1864.3,1888.2,39.156,117.177,7.6,7.6156,46.167,42,42.01,61.528,14.621,4.6545,4.5947,48,9.8776,28.846,42.998,42.863,6.4167,0.80806,0.81638,4.2083,2.5394,63.294,63.575,11.558,88.912,91.36,1.55083,1.903,675,670.23,59.816,20
3.7501,3.7307,57.056,6006.9,5990.1,24.229,82.62,62.746,54,54.306,49.486,26.656,8.044,8.0479,15.413,2.2108,2.2563,20.167,31.696,13.3997,13.333,14.313,89.622,95.496,105.791,105.482,24.523,1879.6,1897.3,39.33,117.224,7.6,7.6239,46.333,42,42.16,61.944,14.983,4.6545,4.6347,47.333,9.2821,28.846,42.998,42.835,6.3611,0.81069,0.81638,4.1181,2.5485,63.294,63.528,11.699,88.871,91.31,1.54144,1.8992,675,673.96,59.74,20
3.7501,3.7362,57,6002.1,5994.3,24.194,82.62,62.746,54,54.264,49.569,30.488,8.0525,8.0479,15.597,2.2088,2.2477,19.944,31.613,13.3997,13.512,14.097,89.622,95.538,105.791,105.524,24.444,1887.3,1874.6,39.913,117.224,7.6,7.6295,46.5,42,42.257,62.153,15.184,4.6468,4.6232,47.5,9.7658,28.815,42.998,42.877,6.4167,0.81319,0.81638,4.0521,2.5589,63.294,63.481,11.844,88.871,91.31,1.56647,1.8961,675,674.4,59.753,20
3.7501,3.739,56.972,5999.7,5994.3,24.188,82.62,62.705,54,54.108,50.069,28.206,8.1205,8.0479,16.115,2.2088,2.2394,19.764,31.696,13.3997,13.2864,14.361,89.622,95.58,105.791,105.565,24.364,1869.4,1869.4,39.681,117.271,7.6,7.6462,46.944,42,42.059,61.667,15.023,4.6385,4.6406,47.111,9.5999,28.815,42.998,42.825,6.25,0.82157,0.81638,4.2257,2.5608,63.294,63.34,12.306,88.829,91.31,1.5696,1.8804,675,673.8,59.781,20
3.7501,3.7696,56.694,5975.8,5986,24.128,82.62,62.746,54,54.4,49.236,28.213,8.0186,8.0596,15.667,2.2161,2.2394,19.611,31.668,13.3997,13.44,14.212,89.663,95.663,105.791,105.649,24.2,1877.1,1892.7,39.389,117.318,7.6,7.7324,48.778,42,42.111,61.806,15.125,4.6225,4.6176,47.333,9.8519,28.815,42.998,42.863,6.3611,0.82719,0.81431,4.5104,2.5571,63.294,63.247,12.619,88.829,91.36,1.58524,1.8954,675,671.85,59.823,20
3.7501,3.7918,56.444,5954.3,5975.8,24.038,82.62,62.746,54,53.879,50.736,31.323,8.1715,8.0455,16.604,2.2124,2.228,19.5,31.696,13.3997,13.2817,14.389,89.705,95.746,105.791,105.689,24.12,1820.8,1845.4,38.903,117.411,7.6,7.763,49.722,42,41.528,60.347,14.748,4.6142,4.6347,46.722,10.2107,28.783,42.998,42.839,6.3056,0.83007,0.81431,4.8021,2.5455,63.294,63.2,12.779,88.829,91.36,1.59462,1.6406,675,674.82,59.788,20
3.7501,3.7529,56.833,5987.7,5981.8,24.139,82.62,62.746,54,54.15,49.903,26.826,8.0865,8.0479,16.497,2.2108,2.228,19.361,31.696,13.3997,13.425,14.309,89.747,95.83,105.791,105.773,23.954,1836.2,1839.5,39.135,117.505,7.6,7.6879,48.444,42,41.736,60.764,15.331,4.5975,4.6347,46.333,9.972,28.752,42.998,42.863,6.3611,0.83019,0.81431,5.1042,2.5366,63.294,63.2,12.785,88.871,91.36,1.59149,1.903,675,674.4,59.826,20
3.7501,3.764,56.694,5975.8,5981.8,24.104,82.57,62.746,54,54.327,49.403,29.64,8.0356,8.0423,16.486,2.2055,2.2169,19.319,31.724,13.3997,13.486,14.205,89.788,95.83,105.791,105.814,23.871,1838.7,1858.3,38.92,117.458,7.6,7.7074,49,42,41.764,60.833,14.568,4.5891,4.6176,46.389,9.8283,28.752,42.998,42.95,6.5278,0.82457,0.81431,5.2778,2.5333,63.294,63.294,12.475,88.912,91.36,1.58837,1.9357,675,673.64,59.872,20
3.7501,3.7752,56.583,5966.2,5988.3,24.021,82.57,62.746,54,54.375,49.236,31.212,8.0186,8.0536,16.653,2.2108,2.2138,19.333,31.696,13.3997,13.42,14.285,89.788,95.83,105.791,105.815,23.868,1818.3,1823.1,39.059,117.458,7.6,7.6823,48.722,42,41.524,60.278,15.517,4.5891,4.6406,45.722,9.4667,28.721,42.998,42.839,6.3056,0.82182,0.81431,5.4132,2.5287,63.294,63.34,12.319,88.912,91.36,1.57898,1.9555,675,673.8,59.92,20
3.7501,3.7779,56.556,5963.9,5973.4,24.056,82.57,62.746,54,54.025,50.319,28.78,8.129,8.0479,17.229,2.2108,2.2052,19.375,31.724,13.3997,13.435,14.285,89.788,95.871,105.791,105.773,23.954,1813.2,1818,38.941,117.411,7.6,7.5544,46.222,42,41.507,60.139,15.258,4.5975,4.6347,45.833,9.7762,28.721,42.998,42.825,6.25,0.82169,0.81219,5.5972,2.5282,63.294,63.34,12.316,88.912,91.36,1.60401,1.904,675,672.63,59.969,20
3.7501,3.7724,56.583,5966.2,5969.2,24.08,82.57,62.746,54,54.171,49.819,28.242,8.078,8.0423,17.132,2.2088,2.2138,19.319,31.696,13.3997,13.425,14.267,89.747,95.788,105.791,105.689,24.122,1813.2,1816.2,38.903,117.271,7.6,7.4766,44.556,42,41.521,60.139,15.087,4.6142,4.6117,46.611,10.4474,28.69,42.998,42.957,6.5278,0.81881,0.81431,5.6042,2.5244,63.294,63.387,12.155,88.912,91.4,1.59775,1.9037,675,671.27,60.045,20
3.7501,3.7585,56.722,5978.2,5980,24.08,82.57,62.705,54,54.292,49.403,28.116,8.0356,8.0479,16.927,2.2108,2.2111,19.347,31.696,13.3997,13.496,14.174,89.663,95.621,105.791,105.564,24.374,1869.4,1859.4,39.309,117.13,7.6,7.4377,43.5,42,42.132,61.667,14.656,4.6482,4.6117,47.333,10.5397,28.69,42.998,42.932,6.4722,0.81869,0.81219,5.7465,2.5209,63.294,63.387,12.15,88.871,91.4,1.59149,1.9277,675,674.24,60.021,20
3.7501,3.7891,56.417,5951.9,5960.9,24.045,82.53,62.746,54,54.282,49.486,30.844,8.044,8.0568,16.993,2.2161,2.2111,19.375,31.64,13.3997,13.333,14.306,89.622,95.496,105.791,105.399,24.709,1925.6,1907.6,39.854,117.036,7.6,7.4265,42.944,42,42.743,63.194,15.108,4.6732,4.6062,48.111,10.2218,28.658,42.998,42.988,6.5833,0.81869,0.81219,5.8646,2.5212,63.294,63.387,12.145,88.871,91.4,1.58837,1.9221,675,673.07,60.076,20
3.7501,3.7807,56.472,5956.7,5966.8,24.045,82.53,62.746,54,54.243,49.653,27.716,8.061,8.0455,16.938,2.2088,2.2169,19.292,31.613,13.3997,13.415,14.264,89.58,95.371,105.791,105.315,24.882,1895,1886.5,39.972,116.99,7.6,7.5489,45.222,42,42.396,62.361,14.456,4.6906,4.6232,48.389,9.9574,28.658,42.998,42.922,6.4167,0.81856,0.81219,5.9792,2.5176,63.294,63.434,11.983,88.871,91.4,1.57585,1.8822,675,668.23,60.222,20
3.7501,3.7529,56.75,5980.6,5973.4,24.104,82.48,62.746,54,54.014,50.319,28.369,8.129,8.0479,17.354,2.2108,2.2197,19.25,31.668,13.3997,13.557,14.083,89.58,95.288,105.791,105.274,24.971,1892.4,1890.4,39.795,117.036,7.6,7.5099,44.278,42,42.326,62.292,14.614,4.6997,4.6576,48.056,10.0858,28.627,42.998,42.828,6.1944,0.81281,0.81431,5.8958,2.5111,63.294,63.481,11.819,88.912,91.36,1.57585,1.912,675,673.64,60.153,20
3.7501,3.7696,56.583,5966.2,5990.1,24.045,82.48,62.746,54,54.476,48.903,30.523,7.9846,8.0511,16.788,2.2075,2.2197,19.194,31.668,13.3997,13.353,14.24,89.58,95.246,105.791,105.273,24.98,1900.1,1919,39.503,117.083,7.6,7.5628,45.222,42,42.396,62.5,15.407,4.7087,4.6798,47.944,9.5479,28.627,42.998,42.853,6.25,0.80981,0.81219,5.8646,2.517,63.294,63.528,11.65,88.871,91.36,1.5477,1.8936,675,671.27,60.247,20
3.7501,3.7362,56.917,5994.9,5984.2,24.194,82.48,62.705,54,54.15,49.819,26.666,8.078,8.0621,17.035,2.2161,2.2169,19.236,31.64,13.3997,13.3737,14.233,89.58,95.246,105.791,105.232,25.069,1900.1,1888.1,40.049,117.13,7.6,7.5461,44.833,42,42.406,62.5,14.602,4.7094,4.6969,47.778,9.373,28.596,42.998,42.985,6.5278,0.80956,0.81219,5.7882,2.5244,63.294,63.528,11.638,88.871,91.31,1.54457,1.9197,675,672.63,60.267,20
3.7501,3.7557,56.722,5978.2,5975.8,24.181,82.53,62.705,54,54.125,49.903,32.408,8.0865,8.0511,17.142,2.2088,2.2252,19.097,31.64,13.3997,13.404,14.149,89.58,95.246,105.791,105.232,25.076,1874.5,1869.4,39.892,117.177,7.6,7.5961,45.778,42,42.111,61.806,15.888,4.7101,4.7358,47,10.4398,28.565,42.998,42.946,6.4722,0.81206,0.81219,5.7708,2.5309,63.294,63.481,11.781,88.871,91.31,1.56021,1.9256,675,672.47,60.319,20
3.7501,3.7474,56.806,5985.4,5969.2,24.247,82.53,62.746,54,54.111,49.903,25.908,8.0865,8.0568,17.337,2.2161,2.2197,19.139,31.613,13.3997,13.3277,14.295,89.622,95.33,105.791,105.315,24.916,1877.1,1861.9,39.972,117.224,7.6,7.5934,45.722,42,42.135,61.875,14.429,4.6941,4.708,47.278,9.7832,28.565,42.998,42.898,6.3611,0.81469,0.81431,5.7535,2.5344,63.294,63.434,11.927,88.829,91.31,1.56334,1.8533,675,673.51,60.326,20
3.7501,3.7668,56.639,5971,5975.8,24.163,82.53,62.746,54,53.973,50.403,27.213,8.1375,8.0568,17.424,2.2124,2.2169,19.083,31.613,13.3997,13.451,14.139,89.622,95.371,105.791,105.357,24.839,1889.8,1889.5,39.698,117.224,7.6,7.5961,45.833,42,42.288,62.222,15.152,4.6864,4.708,47.056,9.6548,28.533,42.998,43.04,6.6389,0.81744,0.81431,5.8056,2.5363,63.294,63.387,12.076,88.829,91.31,1.56021,1.9096,675,678.54,60.236,20
3.7501,3.7529,56.75,5980.6,5990.1,24.146,82.53,62.705,54,54.396,49.069,31.474,8.0016,8.0479,16.885,2.2075,2.2169,19.028,31.613,13.3997,13.333,14.24,89.622,95.413,105.791,105.399,24.762,1882.2,1875.4,39.913,117.271,7.6,7.6629,47.222,42,42.17,62.014,14.19,4.6781,4.6969,47.056,9.8859,28.533,42.998,42.953,6.4722,0.82019,0.81219,5.9549,2.5425,63.294,63.34,12.229,88.829,91.31,1.56647,1.6055,675,676.2,60.288,20
3.7501,3.7474,56.833,5987.7,5988.3,24.212,82.53,62.705,54,53.896,50.569,27.791,8.1545,8.0536,17.542,2.2108,2.2138,19.042,31.613,13.3997,13.42,14.205,89.622,95.413,105.791,105.4,24.765,1877.1,1890.4,39.503,117.318,7.6,7.699,48.056,42,42.118,61.875,15.742,4.6705,4.708,46.556,9.9255,28.533,42.998,42.929,6.4167,0.82582,0.81638,6.1319,2.5447,63.294,63.247,12.541,88.871,91.31,1.58837,1.8575,675,671.56,60.417,20
3.7501,3.7724,56.583,5973.4,5980,24.212,82.53,62.746,54,54.216,49.569,29.138,8.044,8.0621,16.878,2.2144,2.2197,19.014,31.696,13.3997,13.404,14.17,89.663,95.496,105.791,105.483,24.603,1866.8,1863.4,39.719,117.365,7.6,7.649,47.167,42,42.024,61.597,15.092,4.6705,4.708,46.389,9.6395,28.502,42.998,42.932,6.4167,0.82869,0.8205,6.2986,2.5461,63.294,63.012,13.329,88.912,91.36,1.59149,1.8974,675,673.96,60.385,20
3.7501,3.764,56.639,5971,5988.3,24.146,82.48,62.705,54,54.115,49.819,28.367,8.078,8.0596,16.594,2.2177,2.2169,19.042,31.613,13.3997,13.343,14.257,89.663,95.58,105.791,105.524,24.525,1887.3,1898.4,39.524,117.365,7.6,7.7101,48.556,42,42.222,62.153,14.742,4.6545,4.7136,45.722,9.5118,28.502,42.998,43.106,6.75,0.82882,0.82257,6.4167,2.5327,63.294,63.2,12.71,88.996,91.36,1.59149,1.8964,675,674.4,60.382,20
3.7501,3.7585,56.694,5966.2,5969.2,24.194,82.48,62.746,54,54.226,49.486,28.237,8.078,8.0511,16.524,2.2144,2.2169,18.972,31.613,13.3997,13.323,14.309,89.705,95.621,105.791,105.565,24.445,1843.8,1849.2,39.524,117.411,7.6,7.7741,50.111,42,41.705,60.903,15.424,4.6468,4.708,45.389,9.3383,28.471,42.998,43.123,6.8056,0.82894,0.82257,6.5243,2.5232,63.294,63.2,12.716,89.037,91.4,1.61026,1.8818,675,665.42,60.601,20
3.7501,3.7557,56.722,5978.2,5984.2,24.194,82.43,62.705,54,54.552,48.486,27.687,7.9421,8.0479,15.521,2.2088,2.2083,18.958,31.613,13.3997,13.451,14.194,89.747,95.621,105.791,105.607,24.364,1820.8,1821.2,39.351,117.505,7.6,7.7046,49,42,41.566,60.417,15.765,4.6385,4.7191,44.722,9.8116,28.471,42.998,43.057,6.6944,0.82619,0.82457,6.5069,2.5133,63.294,63.294,12.406,89.079,91.4,1.61339,1.9044,675,682.11,60.288,20
3.7501,3.7529,56.75,5980.6,5965,24.281,82.39,62.746,54,54.605,48.403,29.237,7.9336,8.0596,14.972,2.2124,2.2169,18.917,31.557,13.3997,13.415,14.205,89.788,95.663,105.791,105.648,24.285,1820.8,1816,39.33,117.505,7.6,7.7213,49.5,42,41.542,60.347,15.062,4.6308,4.6798,45.167,10.0434,28.44,42.998,43.096,6.75,0.81769,0.82257,6.3472,2.5061,63.294,63.434,11.934,89.079,91.4,1.59462,1.87,675,676.04,60.427,20
3.7501,3.7863,56.389,5971,5971.3,24.212,82.39,62.746,54,54.552,48.486,28.083,7.9421,8.0479,14.583,2.2055,2.2083,18.917,31.557,13.3997,13.3943,14.212,89.747,95.705,105.791,105.648,24.287,1828.5,1829.9,39.253,117.458,7.6,7.6712,48.667,42,41.618,60.486,15.332,4.6308,4.6461,45.667,9.8415,28.44,42.998,43.085,6.75,0.80906,0.82257,6.0139,2.5019,63.294,63.575,11.454,89.079,91.4,1.59462,1.8884,675,673.36,60.49,20
3.7501,3.7835,56.417,5951.9,5969.2,24.128,82.39,62.746,54,54.094,49.819,28.914,8.078,8.0455,14.427,2.2088,2.2083,18.917,31.585,13.3997,13.3583,14.233,89.747,95.621,105.791,105.605,24.375,1838.7,1840.1,39.292,117.365,7.6,7.585,46.944,42,41.764,60.833,15,4.6399,4.6687,45.278,10.4432,28.408,42.998,43.037,6.6389,0.80031,0.8205,5.5556,2.4986,63.294,63.669,11.124,89.037,91.4,1.58211,1.9138,675,674.09,60.51,20
3.7501,3.7724,56.528,5961.5,5981.8,24.139,82.39,62.746,54,54.667,48.069,26.914,7.8996,8.0479,13.333,2.2088,2.2169,18.833,31.557,13.3997,13.343,14.278,89.705,95.58,105.791,105.521,24.545,1854.1,1857.3,39.271,117.271,7.6,7.4877,44.889,42,41.931,61.25,15.549,4.6566,4.6798,45.389,8.9933,28.408,42.998,43.082,6.75,0.79431,0.82457,4.9375,2.5046,63.294,63.762,10.788,88.996,91.4,1.57585,1.9037,675,670.96,60.632,20
3.7501,3.7335,56.917,5985.4,5973.4,24.288,82.34,62.746,54,54.375,48.819,28.263,8.0186,8.0455,13.274,2.2055,2.2197,18.75,31.501,13.3997,13.542,14.038,89.663,95.371,105.791,105.355,24.882,1841.3,1823.9,39.778,117.13,7.6,7.4182,43.222,42,41.799,60.903,14.683,4.6823,4.6687,46.222,10.0781,28.377,42.998,43.064,6.6944,0.79381,0.81844,4.5174,2.5161,63.294,63.762,10.762,88.954,91.36,1.52893,1.8912,675,671.85,60.681,20
3.7501,3.739,56.861,5990.1,5984.2,24.313,82.34,62.746,54,54.507,48.486,30.049,7.9421,7.9934,12.639,2.1789,2.2111,18.486,31.557,13.3997,13.3837,14.132,89.622,95.205,105.791,105.23,25.139,1879.6,1882.4,39.524,116.99,7.6,7.3681,41.889,42,42.219,61.944,14.648,4.7163,4.6406,47.667,10.1205,28.377,42.998,43.123,6.8056,0.79618,0.81431,4.2083,2.522,63.294,63.715,10.895,88.954,91.31,1.52268,1.8929,675,670.23,60.75,20
3.7501,3.7223,57.056,6006.9,5998.5,24.378,82.34,62.705,54,54.348,48.903,28.011,7.9846,7.935,13.01,2.145,2.1852,18.125,31.557,13.3997,13.522,13.976,89.538,95.038,105.791,105.105,25.398,1905.2,1902.9,39.892,116.943,7.6,7.4321,42.833,42,42.465,62.639,14.563,4.7421,4.6461,48.444,10.0532,28.346,42.998,43.092,6.8056,0.80143,0.81431,4.0174,2.5335,63.294,63.622,11.185,88.871,91.26,1.52893,1.862,675,670.52,60.799,20
3.7501,3.739,56.917,5994.9,6002.7,24.354,82.29,62.663,54,54.132,49.569,30.152,8.0525,7.912,13.969,2.1233,2.1564,17.861,31.585,13.3997,13.3997,14.028,89.455,94.955,105.791,105.023,25.572,1897.5,1889.1,40.125,116.943,7.6,7.4599,43.111,42,42.403,62.431,14.701,4.7594,4.6913,48.278,9.4944,28.346,42.998,42.932,6.4722,0.80669,0.81431,3.9236,2.5405,63.294,63.528,11.482,88.871,91.26,1.5258,1.8662,675,668.88,60.861,20
3.7501,3.7223,57.083,6009.2,6013.1,24.389,82.34,62.663,54,54.584,48.153,28.619,7.9081,7.9088,14.007,2.1233,2.1505,17.708,31.557,13.3997,13.41,14.049,89.455,94.913,105.791,104.98,25.668,1905.2,1882.4,40.476,116.943,7.6,7.4516,42.778,42,42.451,62.639,14.913,4.7692,4.7136,48.278,9.7776,28.315,42.998,43.082,6.8056,0.81219,0.81431,3.934,2.55,63.294,63.387,11.941,88.829,91.26,1.54144,1.8828,675,666.59,60.962,20
3.7501,3.6945,57.389,6035.5,6002.7,24.549,82.34,62.663,54,54.497,48.403,27.869,7.9336,7.9265,14.476,2.1325,2.1358,17.75,31.585,13.3997,13.43,14.017,89.455,94.871,105.791,104.98,25.679,1897.5,1897.6,40.028,116.99,7.6,7.5322,44.222,42,42.326,62.431,14.778,4.7699,4.7191,48.444,9.5465,28.315,42.998,43.099,6.8056,0.82344,0.81431,4.2083,2.5459,63.294,63.2,12.566,88.829,91.26,1.54144,1.8863,675,673.07,60.878,20
3.7501,3.7251,57.111,6011.6,5998.5,24.462,82.34,62.663,54,54.077,49.653,28.496,8.061,7.912,15.208,2.1233,2.13,17.694,31.557,13.3997,13.446,13.993,89.497,94.955,105.791,105.023,25.604,1866.8,1897.1,39.309,117.083,7.6,7.585,45.222,42,42,61.597,14.364,4.7713,4.7191,48.667,9.7034,28.283,42.998,43.047,6.6944,0.82632,0.81219,4.5451,2.5343,63.294,63.153,12.728,88.829,91.26,1.55083,1.8811,675,669.89,61,20
3.7501,3.7168,57.194,6018.8,6005.1,24.49,82.34,62.663,54,54.285,49.069,28.909,8.0016,7.9205,15.316,2.1269,2.1269,17.722,31.585,13.3997,13.461,13.931,89.497,94.996,105.791,105.023,25.615,1864.3,1873.6,39.563,117.13,7.6,7.5878,45.222,42,41.986,61.528,14.646,4.7636,4.7358,48.389,10.1649,28.283,42.998,43.033,6.6944,0.82932,0.81219,4.9097,2.5297,63.294,63.153,12.735,88.829,91.31,1.54457,1.8929,675,667.94,61.101,20
3.7501,3.7335,57.056,6006.9,6025.7,24.389,82.34,62.663,54,54.007,49.903,29.131,8.0865,7.912,15.941,2.1253,2.1183,17.778,31.613,13.3997,13.44,13.934,89.538,94.996,105.791,105.023,25.625,1877.1,1880.8,39.681,117.177,7.6,7.5822,45.056,42,42.111,61.875,15.25,4.765,4.7574,48.056,9.7235,28.252,42.998,43.183,6.9722,0.82944,0.81431,5.1944,2.5203,63.294,63.153,12.743,88.871,91.31,1.53832,1.8787,675,670.83,61.073,20
3.7501,3.7057,57.361,6033.1,6015.5,24.538,82.34,62.663,54,54.684,47.736,27.574,7.8657,7.912,15.403,2.1214,2.1242,17.736,31.613,13.3997,13.353,14.021,89.538,95.038,105.791,105.106,25.468,1907.7,1893.7,40.205,117.177,7.6,7.6073,45.556,42,42.458,62.708,14.777,4.749,4.7414,48.167,9.8755,28.252,42.998,43.037,6.6944,0.82669,0.81431,5.4549,2.5167,63.294,63.2,12.593,88.829,91.31,1.56021,1.87,675,672.34,61.066,20
3.7501,3.7168,57.25,6023.6,6002.7,24.556,82.29,62.663,54,54.33,48.819,28.548,7.9761,7.906,16.212,2.1233,2.1242,17.806,31.585,13.3997,13.482,13.882,89.538,95.08,105.791,105.148,25.394,1895,1907,39.778,117.224,7.6,7.674,46.944,42,42.281,62.361,15.117,4.7421,4.7574,47.722,9.5847,28.221,42.998,43.183,6.9722,0.82682,0.81219,5.7639,2.5157,63.294,63.2,12.599,88.829,91.31,1.54457,1.9166,675,668.72,61.198,20
3.7501,3.7223,57.222,6021.2,6025.7,24.472,82.34,62.663,54,54.462,48.403,28.086,7.9336,7.9149,16.087,2.1253,2.1183,17.917,31.64,13.3997,13.415,13.944,89.58,95.246,105.791,105.189,25.319,1874.5,1875.9,39.816,117.318,7.6,7.7157,47.944,42,42.059,61.806,15.027,4.7344,4.7358,48,9.6402,28.221,42.998,43.155,6.9167,0.82407,0.81219,5.9792,2.5098,63.294,63.247,12.446,88.829,91.31,1.56334,1.8717,675,668.44,61.271,20
3.7501,3.7418,57.028,6004.5,5996.7,24.479,82.34,62.663,54,54.063,49.653,28.569,8.061,7.9177,16.927,2.1325,2.1214,18,31.613,13.3997,13.44,13.913,89.622,95.288,105.791,105.273,25.159,1907.7,1888.6,40.319,117.365,7.6,7.7129,48.056,42,42.406,62.708,14.62,4.7184,4.7574,47.111,9.4931,28.221,42.998,43.12,6.8611,0.81844,0.81219,6.0729,2.51,63.294,63.34,12.134,88.871,91.31,1.57898,1.9009,675,670.52,61.292,20
3.7501,3.739,57.083,6009.2,6015.5,24.413,82.34,62.705,54,54.289,48.819,28.218,7.9761,7.912,17.299,2.1253,2.1125,18.042,31.668,13.3997,13.3837,13.951,89.663,95.371,105.791,105.356,24.999,1874.5,1854.6,40.281,117.411,7.6,7.7018,48.056,42,42.073,61.806,15.461,4.7024,4.7626,46.444,10.1649,28.19,42.998,43.248,7.1389,0.81556,0.81219,6.0972,2.5052,63.294,63.387,11.974,88.871,91.36,1.59149,1.9037,675,669.01,61.396,20
3.7501,3.7335,57.139,6014,6009.2,24.438,82.34,62.663,54,54.5,48.236,29.19,7.9166,7.9149,17.375,2.1325,2.1095,18.181,31.613,13.3997,13.496,13.823,89.705,95.413,105.791,105.439,24.837,1843.8,1847.3,39.639,117.458,7.6,7.6907,48,42,41.712,60.972,15.195,4.6858,4.7466,46.222,10.0337,28.19,42.998,43.36,7.3611,0.81269,0.81219,6.0556,2.5007,63.294,63.481,11.654,88.871,91.36,1.5696,1.9016,675,667.94,61.438,20
3.7501,3.7557,56.917,5994.9,6011.3,24.33,82.34,62.746,54,54.417,48.486,29.053,7.9421,7.9237,17.611,2.1269,2.1006,18.375,31.696,13.3997,13.333,13.979,89.705,95.413,105.791,105.398,24.926,1854.1,1864.7,39.389,117.411,7.6,7.6239,46.778,42,41.833,61.25,14.837,4.6948,4.7414,46.222,9.854,28.19,42.998,43.172,7.0278,0.80969,0.81431,5.8958,2.5069,63.294,63.481,11.643,88.871,91.36,1.57898,1.8881,675,670.05,61.451,20
3.7501,3.7335,57.139,6014,6007.2,24.406,82.34,62.746,54,54.216,49.069,28.843,8.0016,7.9149,18.205,2.1214,2.0886,18.653,31.64,13.3997,13.3583,13.972,89.663,95.33,105.791,105.356,25.015,1841.3,1841.5,39.465,117.318,7.6,7.4933,44.111,42,41.719,60.903,14.517,4.7038,4.7247,46.611,10.0067,28.158,42.998,43.217,7.0833,0.80944,0.81219,5.8646,2.5067,63.294,63.481,11.633,88.871,91.36,1.57273,1.9058,675,671.27,61.5,20
3.7501,3.764,56.833,5983,6005.1,24.306,82.34,62.705,54,54.386,48.569,27.762,7.9506,7.9177,18.205,2.1358,2.0828,19.056,31.613,13.3997,13.43,13.91,89.622,95.246,105.791,105.23,25.273,1866.8,1840.5,40.049,117.177,7.6,7.4126,42.278,42,42.052,61.736,15.603,4.7295,4.7521,46.389,10.0518,28.158,42.998,43.301,7.25,0.81206,0.81219,5.8542,2.5053,63.294,63.434,11.78,88.871,91.36,1.56334,1.8961,675,673.23,61.497,20
3.7501,3.7251,57.222,6021.2,6007.2,24.448,82.34,62.746,54,54.382,48.486,28.917,7.9421,7.9205,18.743,2.1325,2.0767,19.444,31.613,13.3997,13.471,13.826,89.58,95.08,105.791,105.105,25.532,1923.1,1901.3,40.319,117.036,7.6,7.4933,43.611,42,42.601,63.125,14.724,4.756,4.7302,47.389,9.7964,28.127,42.998,43.346,7.3611,0.81194,0.81219,5.8368,2.5044,63.294,63.434,11.773,88.871,91.31,1.56021,1.9006,675,672.63,61.538,20
